event_id,period_no,occ_year,occ_month,occ_day
1360,470,470,1,1
1361,470,470,1,1
1362,470,470,1,1
1363,470,470,1,1
1364,471,471,1,1
1365,471,471,1,1
1366,472,472,1,1
1367,472,472,1,1
1368,472,472,1,1
1369,473,473,1,1
1370,474,474,1,1
1371,474,474,1,1
1372,474,474,1,1
1373,474,474,1,1
1374,474,474,1,1
1375,474,474,1,1
1376,475,475,1,1
1377,475,475,1,1
1378,475,475,1,1
1379,475,475,1,1
1380,476,476,1,1
1381,476,476,1,1
1382,476,476,1,1
1383,476,476,1,1
1384,476,476,1,1
1385,476,476,1,1
1386,476,476,1,1
1387,476,476,1,1
1388,477,477,1,1
1389,477,477,1,1
1390,477,477,1,1
1391,478,478,1,1
1392,478,478,1,1
1393,478,478,1,1
1394,479,479,1,1
1395,479,479,1,1
1396,479,479,1,1
1397,480,480,1,1
1398,480,480,1,1
1399,480,480,1,1
1400,481,481,1,1
1401,481,481,1,1
1402,481,481,1,1
1403,482,482,1,1
1404,483,483,1,1
1405,484,484,1,1
1406,484,484,1,1
1407,484,484,1,1
1408,484,484,1,1
1409,485,485,1,1
1410,485,485,1,1
1411,485,485,1,1
1412,487,487,1,1
1413,487,487,1,1
1414,487,487,1,1
1415,487,487,1,1
1416,488,488,1,1
1417,489,489,1,1
1418,489,489,1,1
1419,490,490,1,1
1420,490,490,1,1
1421,491,491,1,1
1422,491,491,1,1
1423,491,491,1,1
1424,491,491,1,1
1425,491,491,1,1
1426,492,492,1,1
1427,492,492,1,1
1428,492,492,1,1
1429,493,493,1,1
1430,493,493,1,1
1431,494,494,1,1
1432,495,495,1,1
1433,495,495,1,1
1434,495,495,1,1
1435,496,496,1,1
1436,497,497,1,1
1437,497,497,1,1
1438,497,497,1,1
1439,498,498,1,1
1440,498,498,1,1
1441,499,499,1,1
1442,499,499,1,1
1443,499,499,1,1
1444,499,499,1,1
1445,500,500,1,1
1446,500,500,1,1
1447,500,500,1,1
